AntiSpot,SituComp
0.968244,0.377016
0.961514,0.265563
0.998817,0.340915
0.972872,0.214088
0.995734,0.319737
0.966392,0.230169
0.998180,0.364597
0.985878,0.329382
0.980443,0.286139
0.981924,0.222855
0.991285,0.365437
0.986891,0.272907
0.977661,0.396096
0.994415,0.230578
0.997784,0.270657
0.975205,0.353834
0.990516,0.218803
0.969124,0.382378
0.968233,0.284656
0.999627,0.235781
0.975305,0.259584
0.991013,0.357233
0.970220,0.268773
0.986489,0.328428
0.976979,0.360828
0.970843,0.249481
0.986842,0.291117
0.979013,0.243684
0.998109,0.378286
0.992655,0.234391
0.971809,0.348221
0.998389,0.356360
0.983892,0.391929
0.984705,0.269139
0.992524,0.289862
0.963034,0.200420
0.963279,0.209129
0.975261,0.300767
0.973911,0.393830
0.961227,0.308920
0.998161,0.306204
0.987381,0.300298
0.996206,0.279557
0.995079,0.393556
0.995530,0.266957
0.998529,0.323672
0.979370,0.337603
0.995151,0.314982
0.986137,0.237660
0.960290,0.349953
0.976534,0.322559
0.995223,0.391988
0.964341,0.387013
0.985934,0.282527
0.965253,0.375241
0.964834,0.230457
0.980759,0.364098
0.996782,0.312865
0.997050,0.214126
0.978234,0.349171
0.995954,0.364092
0.982129,0.308078
0.997536,0.379191
0.986431,0.303101
0.974513,0.387765
0.985843,0.287505
0.963768,0.343306
0.962879,0.281910
0.984693,0.304866
0.960768,0.371025
0.962459,0.339347
0.999016,0.254587
0.960199,0.260210
0.974727,0.385250
0.979374,0.285731
0.973585,0.284872
0.998733,0.209242
0.966361,0.382220
0.970759,0.317549
0.990955,0.235772
0.996094,0.362819
0.986061,0.246665
0.983124,0.203159
0.963574,0.241058
0.997011,0.214456
0.965457,0.301864
0.986726,0.305399
0.969578,0.394349
0.978940,0.233887
0.966826,0.253096
0.980189,0.259128
0.995510,0.322847
0.989558,0.280154
0.983548,0.380566
0.971943,0.361742
0.972356,0.306667
0.987755,0.294179
0.993462,0.379066
0.960765,0.259902
0.995007,0.328085
0.963212,0.284817
0.971996,0.281351
0.962335,0.369836
0.992533,0.332890
0.991830,0.326488
0.965782,0.337618
0.960822,0.399198
0.972927,0.321454
0.961804,0.327916
0.972742,0.225798
0.969590,0.398506
0.963880,0.271176
0.970951,0.355824
0.984422,0.242064
0.999266,0.206618
0.989697,0.218616
0.968691,0.354996
0.962039,0.273136
0.978617,0.382373
0.997576,0.334612
0.968732,0.385117
0.992194,0.323199
0.999488,0.248602
0.978685,0.355381
0.964372,0.212672
0.969618,0.364906
0.999081,0.271195
0.995479,0.244560
0.961961,0.378987
0.983181,0.346024
0.960291,0.279571
0.992675,0.367427
0.991578,0.348596
0.970303,0.288166
0.973481,0.339768
0.996711,0.237319
0.974376,0.350169
0.963484,0.285641
0.965513,0.264871
0.998665,0.228834
0.983100,0.322231
0.981364,0.201825
0.998704,0.370567
0.961925,0.396115
0.960860,0.397897
0.969125,0.218949
0.962524,0.300787
0.970441,0.396053
0.977725,0.222862
0.982977,0.271350
0.969265,0.383099
0.997602,0.342800
0.980828,0.204436
0.996001,0.365488
0.999462,0.254730
0.964635,0.224614
0.985625,0.232912
0.962336,0.283323
0.986513,0.221372
0.996674,0.295859
0.964850,0.399097
0.964151,0.373514
0.988766,0.301367
0.962958,0.256557
0.968744,0.226024
0.965534,0.336446
0.978409,0.282309
0.998061,0.279653
0.969400,0.375177
0.960331,0.389302
0.974417,0.384950
0.986012,0.387408
0.995415,0.307046
0.978670,0.220410
0.976553,0.283176
0.979153,0.322387
0.990767,0.306791
0.999908,0.381226
0.974186,0.335147
0.973144,0.397790
0.985734,0.270074
0.975520,0.330313
0.985803,0.222268
0.966200,0.282698
0.989762,0.380576
0.973769,0.291805
0.993640,0.396772
0.974005,0.329678
0.975624,0.355757
0.973514,0.288932
0.993383,0.361923
0.979007,0.398706
0.989938,0.309456
0.987696,0.320603
0.981962,0.260659
0.975363,0.361448
0.975347,0.315067
0.973026,0.325311
0.991085,0.299765
0.986966,0.215396
0.992862,0.314825
0.999319,0.318971
0.977445,0.351074
0.982010,0.308651
0.960652,0.215956
0.972513,0.331756
0.996555,0.243767
0.987066,0.313693
0.971038,0.317704
0.973297,0.288565
0.979413,0.335317
0.977480,0.232729
0.978730,0.305882
0.966740,0.386724
0.995350,0.371677
0.972515,0.204808
0.975259,0.312625
0.972283,0.382751
0.994308,0.316004
0.970761,0.203008
0.992332,0.215917
0.994406,0.397896
0.993853,0.228661
0.972286,0.363562
0.964255,0.340342
0.997975,0.353895
0.988559,0.262478
0.978649,0.388393
0.965092,0.253860
0.980332,0.350232
0.975971,0.279975
0.980613,0.323656
0.981461,0.259279
0.965066,0.313465
0.973075,0.384667
0.970355,0.305507
0.984012,0.223570
0.961911,0.243820
0.983220,0.210524
0.973921,0.350221
0.960834,0.318791
0.991380,0.215354
0.991825,0.248865
0.994308,0.342105
0.967468,0.212160
0.999081,0.368773
0.970886,0.309278
0.977064,0.349400
0.986852,0.245573
0.999586,0.397422
0.990572,0.225361
0.962128,0.302875
0.986550,0.230743
0.977681,0.396052
0.985787,0.280343
0.979776,0.231500
0.996144,0.290695
0.981972,0.261655
0.996180,0.329889
0.976818,0.386789
0.993187,0.204833
0.984659,0.357665
0.974355,0.208742
0.962913,0.392344
0.980929,0.221149
0.990987,0.232175
0.997928,0.206885
0.983276,0.205259
0.971619,0.218790
0.966792,0.205861
0.977091,0.254311
0.966032,0.342345
0.980053,0.230497
0.962590,0.326180
0.984253,0.396580
0.985457,0.371813
0.963237,0.271463
0.999536,0.337574
0.961847,0.318089
0.981575,0.272582
0.961528,0.280859
0.983969,0.208025
0.960317,0.355645
0.983018,0.362023
0.994462,0.387332
0.969218,0.386841
0.969422,0.321376
0.984254,0.294604
0.994428,0.342004
0.986616,0.343402
0.991319,0.366933
0.972856,0.285662
0.981031,0.255116
0.983285,0.211288
0.984923,0.246039
0.977378,0.352667
0.996291,0.307509
0.999111,0.274022
0.982926,0.284776
0.980736,0.300880
0.999987,0.347574
0.992700,0.353245
0.988241,0.337393
0.996065,0.276131
0.969498,0.334859
0.992360,0.222406
0.990357,0.255204
0.973020,0.220918
0.991476,0.315290
0.964989,0.395540
0.969093,0.225622
0.976556,0.225356
0.960257,0.320181
0.976921,0.227772
0.999360,0.358600
0.987803,0.311181
0.992086,0.226866
0.970696,0.358878
0.993904,0.299276
0.963142,0.212265
0.983427,0.230140
0.993340,0.390057
0.964753,0.222606
0.997525,0.209244
0.965186,0.251700
0.993466,0.363622
0.979256,0.276831
0.999485,0.301518
0.976525,0.204886
0.961483,0.306987
0.991583,0.388329
0.961965,0.252883
0.985901,0.324360
0.965691,0.301842
0.977675,0.306920
0.969466,0.206479
0.989165,0.360989
0.985414,0.328314
0.981245,0.336222
0.992961,0.226354
0.995611,0.362977
0.967462,0.383452
0.973750,0.237671
0.964219,0.273127
0.994345,0.265544
0.993999,0.374610
0.974954,0.354807
0.984042,0.326560
0.986483,0.203472
0.961876,0.399860
0.993348,0.388344
0.997768,0.242659
0.962298,0.394652
0.986798,0.287150
0.967468,0.359812
0.965216,0.292196
0.965760,0.202448
0.996648,0.283631
0.992066,0.360881
0.985761,0.245524
0.982175,0.268270
0.984787,0.213160
0.990489,0.396927
0.990933,0.361239
0.966460,0.362353
0.969556,0.308211
0.997050,0.214288
0.970529,0.279944
0.981682,0.320388
0.971621,0.324353
0.975146,0.344744
0.962808,0.228406
0.973475,0.238637
0.982977,0.324246
0.969405,0.391434
0.982592,0.211438
0.963988,0.381935
0.961802,0.265473
0.991201,0.334802
0.978650,0.233080
0.960163,0.393785
0.989421,0.258571
0.996463,0.251844
0.997468,0.386453
0.983636,0.254210
0.986522,0.385809
0.999379,0.337969
0.984283,0.396075
0.973754,0.256233
0.967410,0.393795
0.964388,0.399539
0.974061,0.204762
0.966443,0.377156
0.981776,0.287144
0.960918,0.390534
0.966812,0.399524
0.970455,0.311965
0.993166,0.218216
0.972654,0.208819
0.960058,0.230306
0.985602,0.273789
0.961769,0.298248
0.981556,0.237863
0.982097,0.200467
0.984092,0.290839
0.969987,0.248386
0.967320,0.329198
0.992933,0.353047
0.990689,0.375310
0.988569,0.226598
0.980365,0.258906
0.990981,0.387776
0.999401,0.312392
0.979432,0.314009
0.980964,0.326912
0.997599,0.248922
0.979722,0.345469
0.997190,0.393432
0.975328,0.227899
0.997905,0.310223
0.990279,0.259181
0.986321,0.342958
0.996704,0.288678
0.978899,0.366647
0.984373,0.259775
0.962178,0.346540
0.974075,0.290734
0.994714,0.361734
0.988489,0.253162
0.969850,0.376928
0.965157,0.253189
0.974280,0.339578
0.967461,0.232273
0.972232,0.387185
0.960787,0.289460
0.973033,0.252756
0.984585,0.253183
0.996057,0.234619
0.985755,0.242300
0.996660,0.246247
0.979582,0.219822
0.971665,0.221585
0.985268,0.391921
0.985470,0.245755
0.985764,0.341457
0.998175,0.368266
0.966368,0.253955
0.974295,0.392103
0.983572,0.212096
0.965944,0.287516
0.979545,0.336721
0.982641,0.250867
0.991859,0.377739
0.989935,0.343891
0.988142,0.327309
0.973210,0.396355
0.966640,0.342200
0.979887,0.396199
0.991811,0.223749
0.963622,0.317732
0.996400,0.390372
0.999002,0.212895
0.962954,0.347946
0.996455,0.358376
0.965779,0.233262
0.999766,0.337216
0.984264,0.309519
0.995704,0.353850
0.999648,0.305771
0.990727,0.353581
0.979069,0.259879
0.974640,0.280396
0.997664,0.315972
0.971081,0.302511
0.962479,0.210334
0.979716,0.317100
0.999799,0.378242
0.965775,0.311014
0.993571,0.289301
0.987665,0.255610
0.992725,0.293310
0.996603,0.389134
0.979341,0.324038
0.963451,0.265808
0.965455,0.317799
0.994332,0.329690
0.994492,0.229545
0.966714,0.226725
0.981140,0.245272
0.982623,0.225633
0.961473,0.222561
0.979012,0.249424
0.975186,0.280211
0.983813,0.312594
0.998626,0.304664
0.970525,0.254804
0.976060,0.233344
0.991711,0.335149
0.964311,0.202230
0.968202,0.202076
0.968311,0.385089
0.992732,0.320024
0.968564,0.286922
0.969699,0.235379
0.983495,0.230025
0.984187,0.369152
0.977182,0.344861
0.964655,0.205349
0.977696,0.313241
0.960433,0.356080
0.984261,0.217439
0.997152,0.259803
0.966508,0.353092
0.973210,0.313532
0.973589,0.374057
0.974783,0.305870
0.994930,0.201101
0.978550,0.398248
0.977498,0.346100
0.973735,0.356156
0.982410,0.210802
0.981016,0.302755
0.990496,0.284382
0.987809,0.333262
0.983247,0.241882
0.995775,0.312851
0.987488,0.293643
0.993659,0.202250
0.962591,0.353619
0.965849,0.252694
0.963203,0.397340
0.999901,0.220343
0.971411,0.207740
0.988723,0.227231
0.988629,0.398390
0.984082,0.213923
0.965966,0.339573
0.986471,0.326454
0.963354,0.285220
0.994266,0.357968
0.962563,0.378232
0.964200,0.308748
0.990985,0.241717
0.990767,0.291645
0.962621,0.358091
0.967218,0.379871
0.989169,0.246703
0.988710,0.291360
0.966983,0.313983
0.970357,0.206675
0.997065,0.202759
0.974233,0.253846
0.992590,0.231197
0.994256,0.262668
0.996245,0.397468
0.960322,0.394603
0.983742,0.248976
0.971052,0.202227
0.970049,0.226599
0.993216,0.210413
0.998650,0.249381
0.961787,0.370370
0.986080,0.312735
0.977100,0.262062
0.966782,0.389826
0.980222,0.396269
0.979018,0.240485
0.960572,0.209861
0.977663,0.306753
0.991389,0.292200
0.996128,0.289026
0.982671,0.314826
0.965117,0.340676
0.972144,0.289261
0.994002,0.295887
0.990276,0.282337
0.963725,0.201423
0.968464,0.279642
0.962347,0.284860
0.967840,0.215178
0.988862,0.216197
0.977939,0.224135
0.982922,0.349838
0.962088,0.261261
0.990448,0.350722
0.993237,0.204106
0.990596,0.329038
0.981780,0.326168
0.961427,0.259130
0.966730,0.259920
0.982806,0.308004
0.995355,0.391057
0.968967,0.341386
0.961134,0.220309
0.970472,0.390834
0.976398,0.350498
0.963712,0.333779
0.989066,0.280939
0.989571,0.230288
0.979629,0.204893
0.982827,0.231056
0.965435,0.261813
0.963539,0.374415
0.972692,0.324373
0.966998,0.281567
0.979475,0.362481
0.970278,0.279033
0.964084,0.212204
0.996211,0.296642
0.978871,0.329745
0.975109,0.372714
0.987716,0.308243
0.970503,0.337618
0.999438,0.393287
0.963978,0.253838
0.978666,0.228381
0.974785,0.308584
0.989233,0.340909
0.993308,0.351186
0.968327,0.378876
0.971439,0.398872
0.960555,0.272981
0.985036,0.278613
0.979830,0.271520
0.989680,0.363476
0.968789,0.387632
0.960622,0.230964
0.977661,0.316231
0.983339,0.270956
0.995070,0.322195
0.969819,0.304341
0.969971,0.304151
0.973913,0.314709
0.997024,0.311726
0.979009,0.205126
0.966009,0.333794
0.982211,0.279082
0.986770,0.235178
0.992553,0.372389
0.982966,0.366740
0.992051,0.232138
0.992924,0.374108
0.999185,0.375972
0.978079,0.327552
0.972537,0.341689
0.999614,0.287694
0.960906,0.294542
0.993666,0.377894
0.980107,0.316748
0.998678,0.280246
0.998233,0.360096
0.995485,0.265139
0.996950,0.284318
0.963505,0.301144
0.997374,0.265130
0.986317,0.270227
0.990054,0.289837
0.997397,0.297348
0.967690,0.284937
0.989398,0.358232
0.987599,0.357793
0.993189,0.337869
0.963940,0.292874
0.972252,0.272291
0.961413,0.354568
0.969937,0.366172
0.995312,0.237154
0.978178,0.383169
0.992931,0.253768
0.999174,0.327226
0.996273,0.283673
0.963180,0.209334
0.967326,0.291303
0.989940,0.357982
0.969476,0.342042
0.971224,0.398764
0.960367,0.231973
0.969481,0.212495
0.974815,0.271777
0.968292,0.253341
0.995342,0.347686
0.992717,0.265787
0.989243,0.201542
0.990994,0.275239
0.993934,0.262575
0.975151,0.297236
0.981883,0.314250
0.976990,0.375856
0.976292,0.244629
0.999333,0.370218
0.972120,0.386070
0.996222,0.209351
0.993599,0.294630
0.977405,0.218400
0.990974,0.284175
0.971339,0.259838
0.964160,0.275317
0.971886,0.379523
0.962718,0.324814
0.974010,0.252800
0.966356,0.397717
0.984758,0.297535
0.992468,0.225192
0.984891,0.333385
0.984295,0.307946
0.988353,0.254035
0.988886,0.393761
0.975688,0.314488
0.987087,0.279881
0.968578,0.272668
0.985513,0.234148
0.985402,0.399621
0.982430,0.328624
0.961236,0.374453
0.963300,0.217055
0.960859,0.206106
0.967600,0.370228
0.976291,0.281748
0.981337,0.208992
0.970178,0.375972
0.988974,0.363018
0.973476,0.350089
0.974765,0.360376
0.974628,0.325235
0.983731,0.332859
0.972261,0.308508
0.979969,0.305327
0.973046,0.324276
0.966463,0.335124
0.994424,0.241024
0.975224,0.204945
0.987517,0.280077
0.984070,0.388703
0.961432,0.378830
0.967019,0.347509
0.966640,0.319091
0.999386,0.249430
0.966579,0.315990
0.972875,0.397463
0.997813,0.274621
0.970684,0.304066
0.977085,0.289362
0.977294,0.365525
0.993862,0.301620
0.999012,0.381132
0.962056,0.229015
0.973632,0.398728
0.974849,0.371349
0.970813,0.205802
0.994676,0.247216
0.965572,0.216667
0.994292,0.378916
0.986416,0.315350
0.964402,0.297063
0.980924,0.307179
0.978947,0.395129
0.990222,0.231619
0.973196,0.236179
0.992249,0.311898
0.982788,0.226926
0.976708,0.216748
0.979312,0.320595
0.960101,0.252350
0.988886,0.314577
0.962211,0.313458
0.990653,0.212090
0.986552,0.276852
0.979550,0.322016
0.961135,0.258747
0.962879,0.226499
0.974140,0.272465
0.989051,0.216649
0.973341,0.328978
0.969234,0.364779
0.997010,0.298296
0.989698,0.308186
0.987254,0.315602
0.968707,0.394626
0.978271,0.359252
0.980339,0.301845
0.992280,0.302668
0.970022,0.386462
0.973753,0.371202
0.995776,0.297598
0.984670,0.222855
0.999982,0.280274
0.964422,0.242915
0.966519,0.247367
0.975849,0.391188
0.998752,0.334584
0.990774,0.218455
0.984080,0.300415
0.999406,0.394539
0.982204,0.383854
0.986297,0.373771
0.992017,0.384505
0.974590,0.323106
0.961042,0.393098
0.975374,0.320725
0.998834,0.212343
0.994305,0.200932
0.987298,0.230949
0.975339,0.357712
0.966157,0.321415
0.973868,0.269797
0.971405,0.327055
0.960507,0.317187
0.989221,0.340176
0.998366,0.237499
0.968022,0.339577
0.967860,0.209056
0.978223,0.381399
0.971977,0.327411
0.993628,0.261985
0.975944,0.378248
0.993780,0.355332
0.968336,0.215576
0.998888,0.204803
0.963533,0.236296
0.982742,0.237768
0.966078,0.399817
0.975413,0.280143
0.985793,0.309540
0.960982,0.356824
0.972743,0.203585
0.960553,0.286611
0.995057,0.322911
0.967351,0.317696
0.993422,0.374248
0.981844,0.257107
0.981933,0.252071
0.987410,0.220030
0.974849,0.236156
0.982771,0.372795
0.969081,0.276322
0.998697,0.314791
0.973193,0.341047
0.969745,0.395665
0.987841,0.333440
0.977801,0.297421
0.980503,0.276757
0.964193,0.313797
0.976128,0.393141
0.995151,0.372837
0.968269,0.363799
0.973188,0.399847
0.982165,0.336141
0.985118,0.226304
0.963869,0.216096
0.964231,0.395132
0.962677,0.316049
0.977058,0.393965
0.973799,0.398412
0.999467,0.242377
0.989468,0.331913
0.965831,0.363880
0.965824,0.250553
0.980474,0.352701
0.979580,0.292248
0.978063,0.302136
0.967323,0.284914
0.968490,0.249585
0.995154,0.221406
0.966609,0.296014
0.995745,0.296492
0.980464,0.349994
0.971446,0.266785
0.970375,0.278183
0.971640,0.397328
0.992826,0.323556
0.967602,0.326329
0.992163,0.278731
0.969587,0.306723
0.993049,0.216320
0.990149,0.352228
0.979321,0.246397
0.989189,0.253912
0.974702,0.217125
0.962797,0.201044
0.970010,0.281540
0.990707,0.207329
0.963548,0.277971
0.967276,0.249993
0.993281,0.205928
0.969290,0.280188
0.971468,0.391931
0.967728,0.222130
0.995977,0.398131
0.989209,0.386206
0.990693,0.336296
0.977751,0.348150
0.991206,0.211063
0.963258,0.363923
0.964564,0.249548
0.992123,0.295615
0.967334,0.358174
0.994387,0.200797
0.985390,0.202688
0.968422,0.241551
0.973526,0.232228
0.961669,0.254197
0.977196,0.214442
0.994950,0.312025
0.975381,0.222909
0.991335,0.211974
0.980809,0.379621
0.961669,0.395290
0.981961,0.220589
0.964617,0.395582
0.966424,0.273382
0.983218,0.301154
0.997074,0.257409
0.973784,0.200855
0.967464,0.282241
0.983268,0.313420
0.995133,0.271202
0.985704,0.315131
0.968519,0.391805
0.972302,0.360425
0.974514,0.332950
0.960825,0.241224
0.960912,0.330438
0.973808,0.356694
0.974201,0.370118
0.986405,0.204306
0.964591,0.274795
0.998544,0.271268
0.992243,0.279956
0.972919,0.304699
0.960308,0.355468
0.990615,0.265731
0.974213,0.234712
0.989747,0.284126
0.969734,0.318473
0.980460,0.389227
0.991520,0.315772
0.984383,0.378556
0.976357,0.365735
0.993978,0.312849
0.994980,0.385980
0.975829,0.316281
0.991228,0.393382
0.966469,0.235277
0.991699,0.355899
0.970698,0.269007
0.976803,0.212758
0.983262,0.206776
0.993711,0.214465
0.985426,0.225285
0.988434,0.368481
0.985499,0.220182
0.982033,0.251518
0.995666,0.321210
0.989985,0.270196
0.968417,0.391216
0.990777,0.291715
0.974032,0.396052
0.994655,0.203886
0.987265,0.286458
0.972774,0.242024
0.962062,0.251140
0.986786,0.345673
0.989502,0.242804
0.966229,0.220653
0.993529,0.275241
0.995262,0.209651
0.974393,0.343024
0.968576,0.269443
0.966364,0.328342
0.979441,0.273971
0.998539,0.391626
0.961615,0.255059
0.984531,0.244666
0.962212,0.283615
0.966734,0.225159
0.961329,0.277016
0.977382,0.222434
0.996644,0.322994
0.978684,0.349156
0.976459,0.276399
0.967185,0.380931
0.993113,0.269433
0.966265,0.391417
0.997002,0.372051
0.994010,0.300054
0.996223,0.249657
0.972291,0.224139
0.973960,0.200020
0.968433,0.399494
0.973456,0.311975
0.989758,0.361929
0.965507,0.365498
0.993052,0.366328
0.982685,0.201876
0.976848,0.284277
0.991696,0.385395
0.997377,0.385351
0.970976,0.294291
0.987692,0.326186
0.981463,0.372057
0.976401,0.364656
0.989294,0.241370
0.988353,0.312844
0.970286,0.303139
0.969328,0.343692
0.975096,0.300879
0.992313,0.398783
0.979738,0.245592
0.987750,0.265460
0.982721,0.287281
0.993137,0.213217
0.974785,0.255760
0.986076,0.235969
0.984596,0.361331
0.991517,0.250060
0.967441,0.291534
0.988610,0.354133
0.985348,0.307898
0.971395,0.269246
0.981558,0.298072
0.973899,0.274870
0.998792,0.372853
0.977058,0.262490
0.977228,0.355993
0.985199,0.243631
0.981037,0.354638
0.966227,0.375350
0.984829,0.372831
0.993755,0.222829
0.963546,0.318122
0.978323,0.319834
0.981168,0.203993
0.993670,0.334085
0.991956,0.338843
0.992193,0.368641
0.992366,0.312829
0.974330,0.343176
0.974700,0.375457
0.975272,0.358791
0.989760,0.229312
0.987995,0.363841
0.970578,0.339523
0.990174,0.243759
0.986688,0.332602
0.999623,0.303473
0.965690,0.316269
0.982732,0.315021
0.963939,0.292870
0.990183,0.220186
0.970557,0.289630
0.974312,0.371755
0.973490,0.231749
0.960780,0.234714
0.978675,0.367595
0.993507,0.324245
0.969632,0.382308
0.974813,0.349167
0.999272,0.325292
0.984025,0.283725
0.982689,0.349162
0.999511,0.324593
0.989571,0.257980
0.967426,0.272503
0.998239,0.317133
0.971678,0.381607
0.960503,0.383392
0.973911,0.393866
0.969412,0.364377
0.991760,0.276780
0.973055,0.369065
0.985619,0.307543
0.990768,0.354116
0.994735,0.274275
0.975779,0.361214
0.967568,0.348234
0.984278,0.343279
0.989228,0.360238
0.978612,0.397758
0.997981,0.393810
0.965150,0.308236
0.988163,0.244014
0.991639,0.379917
0.988949,0.335211
0.975039,0.366125
0.988608,0.268978
0.961429,0.387362
0.960669,0.392442
0.971895,0.392534
0.963288,0.262149
0.995444,0.232353
0.990341,0.306218
0.967111,0.351636
0.970677,0.302265
0.999760,0.302395
0.966947,0.317609
0.985464,0.335017
0.970914,0.317546
0.966717,0.201553
0.970247,0.311125
0.964785,0.334120
0.997552,0.301955
0.969480,0.231002
